Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
606	SVD6	of I remember walking around the lake and they had all the information boards did n't they ? and you	're sitting	er stood and read them and the different birds and things and the their habitat and what there was the	of_RR22 I_PPIS1 remember_VV0 walking_VVG around_II the_AT lake_NN1 and_CC they_PPHS2 had_VHD all_DB the_AT information_NN1 boards_NN2 did_VDD n't_XX they_PPHS2 ?_YQUE and_CC you_PPY	're_VBR sitting_VVG	er_UH stood_VVN and_CC read_VVD them_PPHO2 and_CC the_AT different_JJ birds_NN2 and_CC things_NN2 and_CC the_AT their_APPGE habitat_NN1 and_CC what_DDQ there_EX was_VBDZ the_AT	Catching up with close friend and my daughter over lunch.	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0319	3	2014-09-11	1:03:03	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Decorating, Murder Mystery evening, food, girls weekend away, family holidays, hospital/operations, dogs/pets, dentists, pay/wages, making a complaint, 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=605	9907384	9907385
607	SVHN	lot of rain oh yeah oh yeah y- you 've said that before have n't you ? yes when we	were stood	on --ANONplace station one time and I was complaining about the rain and he was like you have n't seen	lot_NN1 of_IO rain_NN1 oh_UH yeah_UH oh_UH yeah_UH y-_FU you_PPY 've_VH0 said_VVN that_DD1 before_RT have_VH0 n't_XX you_PPY ?_YQUE yes_UH when_CS we_PPIS2	were_VBDR stood_VVN	on_II --ANONplace_NP1 station_NN1 one_MC1 time_NNT1 and_CC I_PPIS1 was_VBDZ complaining_VVG about_II the_AT rain_NN1 and_CC he_PPHS1 was_VBDZ like_RR you_PPY have_VH0 n't_XX seen_VVN	Family and partner talking to a hairdresser in a house, talking about future events, day-to-day activities, discussing current events and debates.	Discussing, explaining, complaining, anecdote telling	Revised	Texts not in Sample release	S0543 S0544 S0561 S0562 S0563	5	2015-12-17	0:54:26	In a small town, ANON, ANON and ANON’s house.	2015 Q4	2015	Close family, partners, very close friends	Jobs, friends and events, call centres, clothing and appearances, countries, volunteering and holidays, football, places of birth, food, lifestyle and day-to-day activities, stories, alcohol	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=606	9996739	9996740
608	SVHN	that is me as well my warning sign is if I 'm if I 'm getting really cross and I	'm sitting	there and my foot 's you know like a cat 's tail ? yeah and that 's my foot g-	that_DD1 is_VBZ me_PPIO1 as_RR21 well_RR22 my_APPGE warning_NN1 sign_NN1 is_VBZ if_CS I_PPIS1 'm_VBM if_CS I_PPIS1 'm_VBM getting_VVG really_RR cross_VV0 and_CC I_PPIS1	'm_VBM sitting_VVG	there_RL and_CC my_APPGE foot_NN1 's_VBZ you_PPY know_VV0 like_II a_AT1 cat_NN1 's_GE tail_NN1 ?_YQUE yeah_UH and_CC that_DD1 's_VBZ my_APPGE foot_NN1 g-_FU	Family and partner talking to a hairdresser in a house, talking about future events, day-to-day activities, discussing current events and debates.	Discussing, explaining, complaining, anecdote telling	Revised	Texts not in Sample release	S0543 S0544 S0561 S0562 S0563	5	2015-12-17	0:54:26	In a small town, ANON, ANON and ANON’s house.	2015 Q4	2015	Close family, partners, very close friends	Jobs, friends and events, call centres, clothing and appearances, countries, volunteering and holidays, football, places of birth, food, lifestyle and day-to-day activities, stories, alcohol	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=607	10004383	10004384
609	SVHN	horrible yeah did you er jacket potatoes --UNCLEARWORD yeah it would actually oh yeah I made it all while you	were sat	playing Sims and --UNCLEARWORD excuse me this is this is what they 're like they just bicker --UNCLEARWORD he 's	horrible_JJ yeah_UH did_VDD you_PPY er_UH jacket_NN1 potatoes_NN2 --UNCLEARWORD_FU yeah_UH it_PPH1 would_VM actually_RR oh_UH yeah_UH I_PPIS1 made_VVD it_PPH1 all_DB while_CS you_PPY	were_VBDR sat_VVN	playing_VVG Sims_NP1 and_CC --UNCLEARWORD_FU excuse_VV0 me_PPIO1 this_DD1 is_VBZ this_DD1 is_VBZ what_DDQ they_PPHS2 're_VBR like_RR they_PPHS2 just_RR bicker_VV0 --UNCLEARWORD_FU he_PPHS1 's_VBZ	Family and partner talking to a hairdresser in a house, talking about future events, day-to-day activities, discussing current events and debates.	Discussing, explaining, complaining, anecdote telling	Revised	Texts not in Sample release	S0543 S0544 S0561 S0562 S0563	5	2015-12-17	0:54:26	In a small town, ANON, ANON and ANON’s house.	2015 Q4	2015	Close family, partners, very close friends	Jobs, friends and events, call centres, clothing and appearances, countries, volunteering and holidays, football, places of birth, food, lifestyle and day-to-day activities, stories, alcohol	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=608	10006424	10006425
610	SVLH	and do a bit I know cos like --ANONnameM does a hell of a lot more than him and --ANONnameM	was sat	there I was like I 'm just a bit like why am I making --ANONnameM the thing ? cos I	and_CC do_VD0 a_RR21 bit_RR22 I_PPIS1 know_VV0 cos_CS like_II --ANONnameM_NP1 does_VDZ a_AT1 hell_NN1 of_IO a_AT1 lot_NN1 more_DAR than_CSN him_PPHO1 and_CC --ANONnameM_NP1	was_VBDZ sat_VVN	there_RL I_PPIS1 was_VBDZ like_RR I_PPIS1 'm_VBM just_RR a_RR21 bit_RR22 like_II why_RRQ am_VBM I_PPIS1 making_VVG --ANONnameM_NP1 the_AT thing_NN1 ?_YQUE cos_CS I_PPIS1	Talking during a car journey	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0548 S0549 S0551	3	2016-01-02	0:21:12	in the car driving from High Lane, Stockport to Macclesfield, Cheshire.	2016 Q1	2016	Close family, partners, very close friends	Getting new furniture, the tip, ANON's friend and her family, other people washing your clothes, our extended family, unwanted presents, grandparents, new building, swearing, the beaver scout Christmas party, a boy from Primary School, network scouts, ANON's friend ANON, ANON's ill partner, dementia, ANON’s friend.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=609	10043194	10043195
611	SVLH	we got there on Christmas Eve he was he 's always he 's mostly asleep is n't he ? he	was sat	in the lounge on the sofa asleep have I told you that --ANONnameF 's doing a year abroad next year	we_PPIS2 got_VVD there_RL on_II Christmas_NNT1 Eve_NNT1 he_PPHS1 was_VBDZ he_PPHS1 's_VBZ always_RR he_PPHS1 's_VBZ mostly_RR asleep_JJ is_VBZ n't_XX he_PPHS1 ?_YQUE he_PPHS1	was_VBDZ sat_VVN	in_II the_AT lounge_NN1 on_II the_AT sofa_NN1 asleep_JJ have_VH0 I_PPIS1 told_VVN you_PPY that_CST --ANONnameF_NP1 's_VBZ doing_VDG a_AT1 year_NNT1 abroad_RL next_MD year_NNT1	Talking during a car journey	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0548 S0549 S0551	3	2016-01-02	0:21:12	in the car driving from High Lane, Stockport to Macclesfield, Cheshire.	2016 Q1	2016	Close family, partners, very close friends	Getting new furniture, the tip, ANON's friend and her family, other people washing your clothes, our extended family, unwanted presents, grandparents, new building, swearing, the beaver scout Christmas party, a boy from Primary School, network scouts, ANON's friend ANON, ANON's ill partner, dementia, ANON’s friend.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=610	10044369	10044370
612	SVN7	mind mum do you ? can you just sit somewhere else ? so cos I that wo n't so I	was sat	somewhere else please sit at another table --UNCLEARWORD yeah so I sat somewhere else with --ANONnameM and then erm and	mind_VVI mum_NN1 do_VD0 you_PPY ?_YQUE can_VM you_PPY just_RR sit_VVI somewhere_RL else_RR ?_YQUE so_RR cos_CS I_PPIS1 that_CST wo_VM n't_XX so_RR I_PPIS1	was_VBDZ sat_VVN	somewhere_RL else_RR please_RR sit_VV0 at_II another_DD1 table_NN1 --UNCLEARWORD_FU yeah_UH so_RR I_PPIS1 sat_VVD somewhere_RL else_RR with_IW --ANONnameM_NP1 and_CC then_RT erm_UH and_CC	Dinner conversation about fixing computer and warranty.	Discussing	Revised	Texts not in Sample release	S0417 S0475 S0476	3	2015-07-21	0:13:51	Cambridge home.	2015 Q3	2015	Close family, partners, very close friends	Chickens, Family, Lining up Toys, Eating, Looking after children, Holidays, Birthdays	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=611	10064329	10064330
613	SVNL	all in mine no that was nice mm seeing everybody well you were oh I think you remember --ANONnameM he	was sitting	in here when we were looking at photographs yeah that was --ANONnameM no you were looking at the Bibles yeah	all_DB in_II mine_PPGE no_UH that_DD1 was_VBDZ nice_JJ mm_UH seeing_VVG everybody_PN1 well_RR you_PPY were_VBDR oh_UH I_PPIS1 think_VV0 you_PPY remember_VV0 --ANONnameM_NP1 he_PPHS1	was_VBDZ sitting_VVG	in_II here_RL when_CS we_PPIS2 were_VBDR looking_VVG at_II photographs_NN2 yeah_UH that_DD1 was_VBDZ --ANONnameM_NP1 no_UH you_PPY were_VBDR looking_VVG at_II the_AT Bibles_NN2 yeah_UH	Mother and daughter talking over coffee.	Discussing, explaining, inquiring, complaining, advising, making arangements, apologizing 	Original	Texts within Sample release	S0018 S0019	2	2012-03-12	1:31:13	ANON’s home, Birmingham	2012 Q1	2012	Close family, partners, very close friends	Making plans, sport, driving, weather, money, family, law, work, pets, books	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=612	10074167	10074168
614	SVNL	than you can with a print book it is the position of the head that is critical cos if I	'm sitting	with my head down like that after a while it s- starts to get really uncomfortable hm no I 'm	than_CSN you_PPY can_VM with_IW a_AT1 print_NN1 book_NN1 it_PPH1 is_VBZ the_AT position_NN1 of_IO the_AT head_NN1 that_CST is_VBZ critical_JJ cos_CS if_CS I_PPIS1	'm_VBM sitting_VVG	with_IW my_APPGE head_NN1 down_RP like_II that_DD1 after_II a_AT1 while_NNT1 it_PPH1 s-_FU starts_VVZ to_TO get_VVI really_RR uncomfortable_JJ hm_UH no_UH I_PPIS1 'm_VBM	Mother and daughter talking over coffee.	Discussing, explaining, inquiring, complaining, advising, making arangements, apologizing 	Original	Texts within Sample release	S0018 S0019	2	2012-03-12	1:31:13	ANON’s home, Birmingham	2012 Q1	2012	Close family, partners, very close friends	Making plans, sport, driving, weather, money, family, law, work, pets, books	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=613	10078820	10078821
615	SVR6	came back and had like a Sunday dinner and it was all really nice and it was n't like I	was sitting	around waiting for him yeah but we had provisionally said you know let 's do something on Sunday so Sunday	came_VVD back_RP and_CC had_VHD like_RR a_AT1 Sunday_NPD1 dinner_NN1 and_CC it_PPH1 was_VBDZ all_DB really_RR nice_JJ and_CC it_PPH1 was_VBDZ n't_XX like_RR I_PPIS1	was_VBDZ sitting_VVG	around_II waiting_VVG for_IF him_PPHO1 yeah_UH but_CCB we_PPIS2 had_VHD provisionally_RR said_VVN you_PPY know_VV0 let_VM21 's_VM22 do_VDI something_PN1 on_II Sunday_NPD1 so_RR Sunday_NPD1	Friends chatting 	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084 S0135	3	2012-04-05	1:54:24	ANON’s house, Cambridge	2012 Q2	2012	Friends, wider family circle	Friendships, work	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=614	10104855	10104856
616	SVR6	he was like oh yeah I 'm in a seven star hotel in Bahrain fly over er yeah cos I	'm sat	on five hundred quid for the ref- er the return flight but cheers just rub it in is it is	he_PPHS1 was_VBDZ like_RR oh_UH yeah_UH I_PPIS1 'm_VBM in_II a_AT1 seven_MC star_NN1 hotel_NN1 in_II Bahrain_NP1 fly_VV0 over_RP er_UH yeah_UH cos_CS I_PPIS1	'm_VBM sat_VVN	on_II five_MC hundred_NNO quid_NN for_IF the_AT ref-_FU er_UH the_AT return_NN1 flight_NN1 but_CCB cheers_UH just_RR rub_VV0 it_PPH1 in_RP is_VBZ it_PPH1 is_VBZ	Friends chatting 	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084 S0135	3	2012-04-05	1:54:24	ANON’s house, Cambridge	2012 Q2	2012	Friends, wider family circle	Friendships, work	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=615	10118009	10118010
617	SVVK	other at the time oh okay but also so I would put that lower I was very aware that I	was sitting	in a room of DoSses yeah who yeah yeah are not gon na say who know I 'm at a	other_PPX222 at_II the_AT time_NNT1 oh_UH okay_RR but_CCB also_RR so_RR I_PPIS1 would_VM put_VVI that_DD1 lower_JJR I_PPIS1 was_VBDZ very_RG aware_JJ that_CST I_PPIS1	was_VBDZ sitting_VVG	in_II a_AT1 room_NN1 of_IO DoSses_NP1 yeah_UH who_PNQS yeah_UH yeah_UH are_VBR not_XX gon_VVGK na_TO say_VVI who_PNQS know_VV0 I_PPIS1 'm_VBM at_II a_AT1	Friends talking about work and conferences	discussing, explaining, complaining	Revised	Texts within Sample release	S0320 S0322	2	2014-12-03	1:01:20	0320's home	2014 Q4	2014	Friends, wider family circle	work, conference	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=616	10178717	10178718
618	SVZB	and --ANONnameF turned up and he did n't come and acknowledge --ANONnameF his g- new granddaughter what ? because I	was sitting	near and and she has the first wife syndrome no come on that 's what we call it there 's	and_CC --ANONnameF_NP1 turned_VVD up_RP and_CC he_PPHS1 did_VDD n't_XX come_VVI and_CC acknowledge_VVI --ANONnameF_NP1 his_APPGE g-_FU new_JJ granddaughter_NN1 what_DDQ ?_YQUE because_CS I_PPIS1	was_VBDZ sitting_VVG	near_RL and_CC and_CC she_PPHS1 has_VHZ the_AT first_MD wife_NN1 syndrome_NN1 no_UH come_VV0 on_RP that_DD1 's_VBZ what_DDQ we_PPIS2 call_VV0 it_PPH1 there_EX 's_VBZ	Seeing my auntie for the first time in two years	Discussing, explaining, inquiring, complaining, advising, inviting, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0191 S0192 S0193 S0199	4	2014-08-18	1:30:51	Auntie's house, Bedford	2014 Q3	2014	Close family, partners, very close friends	House and decor, my birth, the family, manicures, family holidays, ex-husbands, appearance, divorce, pregnancy, my cousins' houses, travelling, returning home, extended family, my fiancée, my proposal, my marriage, living in the Middle East, having and raising children, living in South Korea, comparing England to Korea, moving to Brighton, making arrangements to meet, future bills, consent forms, phone call to cousin	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=617	10222413	10222414
619	SVZB	tomorrow night somewhere so when you 're on the ferry or oh yeah I felt a tiny bit so you	're sitting	in the car on the ferry ? no it 's a passenger ferry so we 'll get out all of	tomorrow_RT night_NNT1 somewhere_RL so_RR when_CS you_PPY 're_VBR on_II the_AT ferry_NN1 or_CC oh_UH yeah_UH I_PPIS1 felt_VVD a_AT1 tiny_JJ bit_NN1 so_CS you_PPY	're_VBR sitting_VVG	in_II the_AT car_NN1 on_II the_AT ferry_NN1 ?_YQUE no_UH it_PPH1 's_VBZ a_AT1 passenger_NN1 ferry_NN1 so_RR we_PPIS2 'll_VM get_VVI out_RP all_DB of_IO	Seeing my auntie for the first time in two years	Discussing, explaining, inquiring, complaining, advising, inviting, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0191 S0192 S0193 S0199	4	2014-08-18	1:30:51	Auntie's house, Bedford	2014 Q3	2014	Close family, partners, very close friends	House and decor, my birth, the family, manicures, family holidays, ex-husbands, appearance, divorce, pregnancy, my cousins' houses, travelling, returning home, extended family, my fiancée, my proposal, my marriage, living in the Middle East, having and raising children, living in South Korea, comparing England to Korea, moving to Brighton, making arrangements to meet, future bills, consent forms, phone call to cousin	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=618	10227717	10227718
